trimmed_name,video_base,camera,t_start_sec_x,t_end_sec_x,activity_label
trimmed_columpios_cam4-2024-11-17_18_59_17_00-00-04_to_00-00-08_608.mp4,columpios_cam4-2024-11-17 18:59:17.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpioscam3-2024-09-25_17_30_01_00-00-04_to_00-00-08_609.mp4,columpioscam3-2024-09-25 17:30:01.mp4,columpioscam3,4.417,8.417,Transit
trimmed_columpioscam3-2024-09-25_17_30_01_00-00-04_to_00-00-08_609.mp4,columpioscam3-2024-09-25 17:30:01.mp4,columpioscam3,4.417,8.417,Transit
trimmed_columpioscam3-2024-09-25_17_30_01_00-00-10_to_00-00-14_610.mp4,columpioscam3-2024-09-25 17:30:01.mp4,columpioscam3,9.917,13.917,Transit
trimmed_columpioscam3-2024-09-25_17_30_01_00-00-10_to_00-00-14_610.mp4,columpioscam3-2024-09-25 17:30:01.mp4,columpioscam3,9.917,13.917,Transit
trimmed_columpioscam2-2024-09-25_21_34_37_00-00-07_to_00-00-11_612.mp4,columpioscam2-2024-09-25 21:34:37.mp4,columpioscam2,6.833,10.833,Transit
trimmed_columpios_cam4-2024-12-07_15_42_59_00-00-05_to_00-00-09_613.mp4,columpios_cam4-2024-12-07 15:42:59.mp4,columpios_cam4,5.083,9.083,Social_People
trimmed_columpioscam1-2024-10-24_11_36_03_00-00-14_to_00-00-18_616.mp4,columpioscam1-2024-10-24 11:36:03.mp4,columpioscam1,14.0,18.0,Transit
trimmed_columpioscam1-2024-10-24_11_36_03_00-00-14_to_00-00-18_616.mp4,columpioscam1-2024-10-24 11:36:03.mp4,columpioscam1,14.0,18.0,Transit
trimmed_columpioscam2-2024-12-15_17-48-00_00-00-04_to_00-00-08_618.mp4,columpioscam2-2024-12-15_17-48-00.mp4,columpioscam2,3.917,7.917,Transit
trimmed_columpioscam3-2025-01-06_15-25-04_00-00-06_to_00-00-10_619.mp4,columpioscam3-2025-01-06_15-25-04.mp4,columpioscam3,6.0,10.0,Transit
trimmed_columpioscam1-2024-11-21_20_33_00_00-00-04_to_00-00-08_620.mp4,columpioscam1-2024-11-21 20:33:00.mp4,columpioscam1,4.0,8.0,Social_People
trimmed_columpioscam2-2024-12-09_18-18-00_00-00-09_to_00-00-13_621.mp4,columpioscam2-2024-12-09_18-18-00.mp4,columpioscam2,8.833,12.833,Play_Object_Normal
trimmed_columpioscam1-2024-11-16_18_14_23_00-00-04_to_00-00-08_622.mp4,columpioscam1-2024-11-16 18:14:23.mp4,columpioscam1,3.917,7.917,Play_Object_Normal
trimmed_columpioscam3-2024-09-25_21_40_41_00-00-05_to_00-00-09_625.mp4,columpioscam3-2024-09-25 21:40:41.mp4,columpioscam3,5.083,9.083,Transit
trimmed_columpioscam3-2024-10-24_16_34_38_00-00-07_to_00-00-11_626.mp4,columpioscam3-2024-10-24 16:34:38.mp4,columpioscam3,7.25,11.25,Transit
trimmed_columpioscam2-2024-12-15_17-56-00_00-00-11_to_00-00-15_627.mp4,columpioscam2-2024-12-15_17-56-00.mp4,columpioscam2,10.833,14.833,Adult_Assisting
trimmed_columpioscam2-2024-12-15_17-56-00_00-00-11_to_00-00-15_627.mp4,columpioscam2-2024-12-15_17-56-00.mp4,columpioscam2,10.833,14.833,Adult_Assisting
trimmed_columpioscam1-2024-11-17_19_38_53_00-00-10_to_00-00-14_628.mp4,columpioscam1-2024-11-17 19:38:53.mp4,columpioscam1,9.833,13.833,Social_People
trimmed_columpioscam3-2024-10-03_18_45_31_00-00-07_to_00-00-11_630.mp4,columpioscam3-2024-10-03 18:45:31.mp4,columpioscam3,6.917,10.917,Transit
trimmed_columpioscam2-2024-12-14_18-35-00_00-00-04_to_00-00-08_632.mp4,columpioscam2-2024-12-14_18-35-00.mp4,columpioscam2,4.167,8.167,Transit
trimmed_columpioscam3-2024-11-13_12_37_06_00-00-09_to_00-00-13_633.mp4,columpioscam3-2024-11-13 12:37:06.mp4,columpioscam3,8.917,12.917,Play_Object_Normal
trimmed_columpios_cam4-2024-11-16_20_57_17_00-00-05_to_00-00-09_634.mp4,columpios_cam4-2024-11-16 20:57:17.mp4,columpios_cam4,5.333,9.333,Social_People
trimmed_columpios_cam4-2024-11-16_20_57_17_00-00-05_to_00-00-09_634.mp4,columpios_cam4-2024-11-16 20:57:17.mp4,columpios_cam4,5.333,9.333,Social_People
trimmed_columpioscam3-2024-11-14_12_45_37_00-00-05_to_00-00-09_635.mp4,columpioscam3-2024-11-14 12:45:37.mp4,columpioscam3,5.083,9.083,Transit
trimmed_columpioscam1-2024-11-21_19_26_53_00-00-05_to_00-00-09_637.mp4,columpioscam1-2024-11-21 19:26:53.mp4,columpioscam1,4.75,8.75,Play_Object_Normal
trimmed_columpios_cam4-2024-12-09_08-33-00_00-00-04_to_00-00-08_639.mp4,columpios_cam4-2024-12-09_08-33-00.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpioscam1-2024-10-22_18_54_31_00-00-08_to_00-00-12_642.mp4,columpioscam1-2024-10-22 18:54:31.mp4,columpioscam1,7.75,11.75,Transit
trimmed_columpios_cam4-2024-11-14_08_05_00_00-00-04_to_00-00-08_643.mp4,columpios_cam4-2024-11-14 08:05:00.mp4,columpios_cam4,4.167,8.167,Transit
trimmed_columpioscam3-2024-10-23_14_15_11_00-00-04_to_00-00-08_644.mp4,columpioscam3-2024-10-23 14:15:11.mp4,columpioscam3,4.083,8.083,Social_People
trimmed_columpioscam3-2024-10-23_14_15_11_00-00-04_to_00-00-08_644.mp4,columpioscam3-2024-10-23 14:15:11.mp4,columpioscam3,4.083,8.083,Social_People
trimmed_columpios_cam4-2024-12-14_20-39-00_00-00-06_to_00-00-10_646.mp4,columpios_cam4-2024-12-14_20-39-00.mp4,columpios_cam4,6.083,10.083,Play_Object_Normal
trimmed_columpioscam3-2024-11-16_10_23_11_00-00-06_to_00-00-10_647.mp4,columpioscam3-2024-11-16 10:23:11.mp4,columpioscam3,6.167,10.167,Transit
trimmed_columpioscam3-2024-11-16_10_23_11_00-00-06_to_00-00-10_647.mp4,columpioscam3-2024-11-16 10:23:11.mp4,columpioscam3,6.167,10.167,Transit
trimmed_columpioscam2-2024-11-17_13_52_10_00-00-09_to_00-00-13_648.mp4,columpioscam2-2024-11-17 13:52:10.mp4,columpioscam2,8.75,12.75,Play_Object_Normal
trimmed_columpios_cam4-2024-11-16_20_27_25_00-00-04_to_00-00-08_649.mp4,columpios_cam4-2024-11-16 20:27:25.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpioscam1-2024-09-25_20_36_49_00-00-08_to_00-00-12_650.mp4,columpioscam1-2024-09-25 20:36:49.mp4,columpioscam1,7.5,11.5,Play_Object_Normal
trimmed_columpioscam1-2024-11-13_13_07_50_00-00-07_to_00-00-11_651.mp4,columpioscam1-2024-11-13 13:07:50.mp4,columpioscam1,7.083,11.083,Transit
trimmed_columpioscam1-2024-11-13_17_14_53_00-00-10_to_00-00-14_652.mp4,columpioscam1-2024-11-13 17:14:53.mp4,columpioscam1,10.083,14.083,Social_People
trimmed_columpioscam1-2024-11-13_17_14_53_00-00-10_to_00-00-14_652.mp4,columpioscam1-2024-11-13 17:14:53.mp4,columpioscam1,10.083,14.083,Social_People
trimmed_columpioscam1-2024-11-13_17_14_53_00-00-04_to_00-00-08_653.mp4,columpioscam1-2024-11-13 17:14:53.mp4,columpioscam1,4.167,8.167,Social_People
trimmed_columpioscam1-2024-11-13_17_14_53_00-00-04_to_00-00-08_653.mp4,columpioscam1-2024-11-13 17:14:53.mp4,columpioscam1,4.167,8.167,Social_People
trimmed_columpioscam3-2024-12-09_18-08-00_00-00-06_to_00-00-10_655.mp4,columpioscam3-2024-12-09_18-08-00.mp4,columpioscam3,5.833,9.833,Transit
trimmed_columpioscam3-2024-12-09_18-08-00_00-00-06_to_00-00-10_655.mp4,columpioscam3-2024-12-09_18-08-00.mp4,columpioscam3,5.833,9.833,Transit
trimmed_columpioscam1-2024-11-14_19_26_01_00-00-04_to_00-00-08_656.mp4,columpioscam1-2024-11-14 19:26:01.mp4,columpioscam1,4.417,8.417,Transit
trimmed_columpioscam1-2024-11-14_19_26_01_00-00-04_to_00-00-08_656.mp4,columpioscam1-2024-11-14 19:26:01.mp4,columpioscam1,4.417,8.417,Transit
trimmed_columpioscam2-2024-11-17_21_44_06_00-00-08_to_00-00-12_657.mp4,columpioscam2-2024-11-17 21:44:06.mp4,columpioscam2,7.75,11.75,Play_Object_Normal
trimmed_columpioscam1-2024-11-17_16_55_59_00-00-08_to_00-00-12_658.mp4,columpioscam1-2024-11-17 16:55:59.mp4,columpioscam1,7.75,11.75,Social_People
trimmed_columpioscam3-2024-10-23_18_16_08_00-00-08_to_00-00-12_659.mp4,columpioscam3-2024-10-23 18:16:08.mp4,columpioscam3,8.0,12.0,Transit
trimmed_columpioscam3-2024-11-13_16_52_56_00-00-04_to_00-00-08_660.mp4,columpioscam3-2024-11-13 16:52:56.mp4,columpioscam3,4.0,8.0,Transit
trimmed_columpios_cam4-2024-11-15_07_48_29_00-00-13_to_00-00-17_662.mp4,columpios_cam4-2024-11-15 07:48:29.mp4,columpios_cam4,12.917,16.917,Transit
trimmed_columpios_cam4-2024-11-15_07_48_29_00-00-13_to_00-00-17_662.mp4,columpios_cam4-2024-11-15 07:48:29.mp4,columpios_cam4,12.917,16.917,Transit
trimmed_columpioscam1-2024-11-17_21_02_15_00-00-06_to_00-00-10_664.mp4,columpioscam1-2024-11-17 21:02:15.mp4,columpioscam1,5.75,9.75,Play_Object_Normal
trimmed_columpioscam1-2024-11-17_21_02_15_00-00-06_to_00-00-10_664.mp4,columpioscam1-2024-11-17 21:02:15.mp4,columpioscam1,5.75,9.75,Play_Object_Normal
trimmed_columpioscam1-2024-10-23_18_22_05_00-00-06_to_00-00-10_665.mp4,columpioscam1-2024-10-23 18:22:05.mp4,columpioscam1,5.75,9.75,Social_People
trimmed_columpioscam1-2024-10-23_18_22_05_00-00-06_to_00-00-10_665.mp4,columpioscam1-2024-10-23 18:22:05.mp4,columpioscam1,5.75,9.75,Social_People
trimmed_columpios_cam4-2024-12-14_20-21-00_00-00-21_to_00-00-25_666.mp4,columpios_cam4-2024-12-14_20-21-00.mp4,columpios_cam4,21.25,25.25,Transit
trimmed_columpios_cam4-2024-12-14_20-21-00_00-00-21_to_00-00-25_666.mp4,columpios_cam4-2024-12-14_20-21-00.mp4,columpios_cam4,21.25,25.25,Transit
trimmed_columpios_cam4-2024-12-14_20-21-00_00-00-04_to_00-00-08_667.mp4,columpios_cam4-2024-12-14_20-21-00.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2024-12-14_20-21-00_00-00-04_to_00-00-08_667.mp4,columpios_cam4-2024-12-14_20-21-00.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpios_cam4-2024-11-13_16_53_26_00-00-06_to_00-00-10_668.mp4,columpios_cam4-2024-11-13 16:53:26.mp4,columpios_cam4,5.583,9.583,Transit
trimmed_columpios_tierra-2024-09-25_11_48_47_00-00-08_to_00-00-12_670.mp4,columpios_tierra-2024-09-25 11:48:47.mp4,nan,7.833,11.833,Transit
trimmed_columpioscam1-2024-11-14_19_29_31_00-00-13_to_00-00-17_671.mp4,columpioscam1-2024-11-14 19:29:31.mp4,columpioscam1,12.667,16.667,Play_Object_Risk
trimmed_columpioscam1-2024-11-14_19_29_31_00-00-13_to_00-00-17_671.mp4,columpioscam1-2024-11-14 19:29:31.mp4,columpioscam1,12.667,16.667,Play_Object_Risk
trimmed_columpioscam3-2025-01-07_16-07-32_00-00-06_to_00-00-10_672.mp4,columpioscam3-2025-01-07_16-07-32.mp4,columpioscam3,6.0,10.0,Transit
trimmed_columpioscam1-2024-11-14_19_26_49_00-00-07_to_00-00-11_673.mp4,columpioscam1-2024-11-14 19:26:49.mp4,columpioscam1,7.167,11.167,Social_People
trimmed_columpioscam1-2024-11-14_19_26_49_00-00-07_to_00-00-11_673.mp4,columpioscam1-2024-11-14 19:26:49.mp4,columpioscam1,7.167,11.167,Social_People
trimmed_columpioscam1-2024-11-16_19_37_05_00-00-10_to_00-00-14_674.mp4,columpioscam1-2024-11-16 19:37:05.mp4,columpioscam1,9.667,13.667,Transit
trimmed_columpioscam1-2024-11-16_19_37_05_00-00-10_to_00-00-14_674.mp4,columpioscam1-2024-11-16 19:37:05.mp4,columpioscam1,9.667,13.667,Transit
trimmed_columpioscam3-2024-11-22_21_39_46_00-00-04_to_00-00-08_675.mp4,columpioscam3-2024-11-22 21:39:46.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-17_18_24_33_00-00-04_to_00-00-08_677.mp4,columpioscam1-2024-11-17 18:24:33.mp4,columpioscam1,4.0,8.0,Play_Object_Normal
trimmed_columpios_cam4-2024-11-17_17_43_08_00-00-04_to_00-00-08_678.mp4,columpios_cam4-2024-11-17 17:43:08.mp4,columpios_cam4,4.25,8.25,Transit
trimmed_columpios_cam4-2024-11-17_17_43_08_00-00-04_to_00-00-08_678.mp4,columpios_cam4-2024-11-17 17:43:08.mp4,columpios_cam4,4.25,8.25,Transit
trimmed_columpioscam1-2025-01-07_19-45-45_00-00-10_to_00-00-14_679.mp4,columpioscam1-2025-01-07_19-45-45.mp4,columpioscam1,10.0,14.0,Transit
trimmed_columpioscam3-2024-09-25_18_01_32_00-00-04_to_00-00-08_680.mp4,columpioscam3-2024-09-25 18:01:32.mp4,columpioscam3,4.0,8.0,Transit
trimmed_columpioscam3-2024-09-25_18_01_32_00-00-04_to_00-00-08_680.mp4,columpioscam3-2024-09-25 18:01:32.mp4,columpioscam3,4.0,8.0,Transit
trimmed_columpioscam3-2024-09-25_18_01_32_00-00-08_to_00-00-12_681.mp4,columpioscam3-2024-09-25 18:01:32.mp4,columpioscam3,7.917,11.917,No_Activity
trimmed_columpioscam3-2024-09-25_18_01_32_00-00-08_to_00-00-12_681.mp4,columpioscam3-2024-09-25 18:01:32.mp4,columpioscam3,7.917,11.917,No_Activity
trimmed_columpios_cam4-2024-12-14_22-09-00_00-00-15_to_00-00-19_682.mp4,columpios_cam4-2024-12-14_22-09-00.mp4,columpios_cam4,15.083,19.083,Social_People
trimmed_columpios_cam4-2024-12-14_22-09-00_00-00-15_to_00-00-19_682.mp4,columpios_cam4-2024-12-14_22-09-00.mp4,columpios_cam4,15.083,19.083,Social_People
trimmed_columpios_cam4-2024-11-17_20_57_45_00-00-07_to_00-00-11_683.mp4,columpios_cam4-2024-11-17 20:57:45.mp4,columpios_cam4,6.75,10.75,Social_People
trimmed_columpios_cam4-2024-11-17_22_45_36_00-00-05_to_00-00-09_684.mp4,columpios_cam4-2024-11-17 22:45:36.mp4,columpios_cam4,5.333,9.333,Transit
trimmed_columpios_tierra-2024-09-28_13_18_03_00-00-07_to_00-00-11_685.mp4,columpios_tierra-2024-09-28 13:18:03.mp4,nan,6.667,10.667,Transit
trimmed_columpioscam1-2024-11-17_17_08_17_00-00-11_to_00-00-15_686.mp4,columpioscam1-2024-11-17 17:08:17.mp4,columpioscam1,10.75,14.75,Social_People
trimmed_columpioscam1-2024-11-17_17_08_17_00-00-11_to_00-00-15_686.mp4,columpioscam1-2024-11-17 17:08:17.mp4,columpioscam1,10.75,14.75,Social_People
trimmed_columpioscam1-2024-11-17_11_37_06_00-00-06_to_00-00-10_688.mp4,columpioscam1-2024-11-17 11:37:06.mp4,columpioscam1,5.833,9.833,Social_People
trimmed_columpioscam1-2024-11-17_11_37_06_00-00-06_to_00-00-10_688.mp4,columpioscam1-2024-11-17 11:37:06.mp4,columpioscam1,5.833,9.833,Social_People
trimmed_columpioscam2-2024-11-16_10_53_12_00-00-04_to_00-00-08_689.mp4,columpioscam2-2024-11-16 10:53:12.mp4,columpioscam2,4.333,8.333,Play_Object_Normal
trimmed_columpios_cam4-2024-11-17_14_54_27_00-00-06_to_00-00-10_691.mp4,columpios_cam4-2024-11-17 14:54:27.mp4,columpios_cam4,5.75,9.75,Transit
trimmed_columpios_cam4-2024-11-17_14_54_27_00-00-06_to_00-00-10_691.mp4,columpios_cam4-2024-11-17 14:54:27.mp4,columpios_cam4,5.75,9.75,Transit
trimmed_columpios_cam4-2024-12-17_20_18_19_00-00-11_to_00-00-15_692.mp4,columpios_cam4-2024-12-17 20:18:19.mp4,columpios_cam4,10.583,14.583,Social_People
trimmed_columpioscam2-2024-11-20_19_10_11_00-00-04_to_00-00-08_694.mp4,columpioscam2-2024-11-20 19:10:11.mp4,columpioscam2,4.417,8.417,Transit
trimmed_columpioscam1-2024-11-17_17_02_08_00-00-05_to_00-00-09_696.mp4,columpioscam1-2024-11-17 17:02:08.mp4,columpioscam1,5.417,9.417,Social_People
trimmed_columpioscam1-2024-11-17_17_02_08_00-00-05_to_00-00-09_696.mp4,columpioscam1-2024-11-17 17:02:08.mp4,columpioscam1,5.417,9.417,Social_People
trimmed_columpioscam2-2024-12-09_17-46-00_00-00-04_to_00-00-08_699.mp4,columpioscam2-2024-12-09_17-46-00.mp4,columpioscam2,4.25,8.25,Play_Object_Normal
trimmed_columpioscam3-2024-11-13_07_25_28_00-00-04_to_00-00-08_700.mp4,columpioscam3-2024-11-13 07:25:28.mp4,columpioscam3,4.167,8.167,Transit
trimmed_columpioscam3-2024-11-13_07_25_28_00-00-04_to_00-00-08_700.mp4,columpioscam3-2024-11-13 07:25:28.mp4,columpioscam3,4.167,8.167,Transit
trimmed_columpioscam2-2024-11-21_17_43_51_00-00-07_to_00-00-11_701.mp4,columpioscam2-2024-11-21 17:43:51.mp4,columpioscam2,7.417,11.417,Play_Object_Normal
trimmed_columpioscam3-2024-10-03_16_05_10_00-00-08_to_00-00-12_702.mp4,columpioscam3-2024-10-03 16:05:10.mp4,columpioscam3,8.0,12.0,Social_People
trimmed_columpioscam3-2024-10-03_16_05_10_00-00-08_to_00-00-12_702.mp4,columpioscam3-2024-10-03 16:05:10.mp4,columpioscam3,8.0,12.0,Social_People
trimmed_columpioscam3-2024-12-14_18-29-00_00-00-04_to_00-00-08_704.mp4,columpioscam3-2024-12-14_18-29-00.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam3-2024-11-16_18_13_33_00-00-04_to_00-00-08_705.mp4,columpioscam3-2024-11-16 18:13:33.mp4,columpioscam3,4.167,8.167,Transit
trimmed_columpioscam2-2024-12-09_19-00-00_00-00-06_to_00-00-10_706.mp4,columpioscam2-2024-12-09_19-00-00.mp4,columpioscam2,5.833,9.833,Social_People
trimmed_columpioscam2-2024-12-14_12-09-00_00-00-04_to_00-00-08_707.mp4,columpioscam2-2024-12-14_12-09-00.mp4,columpioscam2,3.917,7.917,Play_Object_Normal
trimmed_columpioscam3-2024-10-03_15_41_42_00-00-09_to_00-00-13_708.mp4,columpioscam3-2024-10-03 15:41:42.mp4,columpioscam3,8.917,12.917,No_Activity
trimmed_columpioscam3-2024-11-14_17_35_01_00-00-04_to_00-00-08_711.mp4,columpioscam3-2024-11-14 17:35:01.mp4,columpioscam3,4.5,8.5,Transit
trimmed_columpioscam3-2024-11-14_17_35_01_00-00-04_to_00-00-08_711.mp4,columpioscam3-2024-11-14 17:35:01.mp4,columpioscam3,4.5,8.5,Transit
trimmed_columpios_cam4-2024-09-25_17_23_36_00-00-07_to_00-00-11_712.mp4,columpios_cam4-2024-09-25 17:23:36.mp4,columpios_cam4,7.333,11.333,Social_People
trimmed_columpios_cam4-2024-12-15_15_55_12_00-00-07_to_00-00-11_713.mp4,columpios_cam4-2024-12-15 15:55:12.mp4,columpios_cam4,6.583,10.583,Transit
trimmed_columpioscam1-2024-10-22_19_26_40_00-00-09_to_00-00-13_714.mp4,columpioscam1-2024-10-22 19:26:40.mp4,columpioscam1,9.167,13.167,Play_Object_Normal
trimmed_columpios_cam4-2024-09-26_16_08_21_00-00-06_to_00-00-10_716.mp4,columpios_cam4-2024-09-26 16:08:21.mp4,columpios_cam4,6.5,10.5,Transit
trimmed_columpioscam3-2024-10-24_12_21_06_00-00-08_to_00-00-12_719.mp4,columpioscam3-2024-10-24 12:21:06.mp4,columpioscam3,8.0,12.0,Transit
trimmed_columpioscam3-2024-10-24_12_21_06_00-00-08_to_00-00-12_719.mp4,columpioscam3-2024-10-24 12:21:06.mp4,columpioscam3,8.0,12.0,Transit
trimmed_columpioscam3-2024-10-24_12_21_06_00-00-12_to_00-00-16_720.mp4,columpioscam3-2024-10-24 12:21:06.mp4,columpioscam3,12.083,16.083,Transit
trimmed_columpioscam3-2024-10-24_12_21_06_00-00-12_to_00-00-16_720.mp4,columpioscam3-2024-10-24 12:21:06.mp4,columpioscam3,12.083,16.083,Transit
trimmed_columpioscam2-2024-11-21_15_32_14_00-00-07_to_00-00-11_721.mp4,columpioscam2-2024-11-21 15:32:14.mp4,columpioscam2,6.583,10.583,Play_Object_Normal
trimmed_columpioscam3-2024-10-03_19_14_59_00-00-26_to_00-00-30_723.mp4,columpioscam3-2024-10-03 19:14:59.mp4,columpioscam3,26.167,30.167,Transit
trimmed_columpioscam3-2024-10-03_19_14_59_00-00-26_to_00-00-30_723.mp4,columpioscam3-2024-10-03 19:14:59.mp4,columpioscam3,26.167,30.167,Transit
trimmed_columpios_cam4-2024-11-15_08_30_02_00-00-10_to_00-00-14_724.mp4,columpios_cam4-2024-11-15 08:30:02.mp4,columpios_cam4,10.25,14.25,Transit
trimmed_columpioscam1-2024-11-20_18_57_30_00-00-06_to_00-00-10_725.mp4,columpioscam1-2024-11-20 18:57:30.mp4,columpioscam1,6.167,10.167,Social_People
trimmed_columpios_cam4-2024-11-20_18_38_40_00-00-07_to_00-00-11_726.mp4,columpios_cam4-2024-11-20 18:38:40.mp4,columpios_cam4,7.083,11.083,Transit
trimmed_columpioscam1-2024-11-11_18_54_30_00-00-12_to_00-00-16_727.mp4,columpioscam1-2024-11-11 18:54:30.mp4,columpioscam1,11.583,15.583,Transit
trimmed_columpios_tierra-2024-10-03_19_15_22_00-00-04_to_00-00-08_728.mp4,columpios_tierra-2024-10-03 19:15:22.mp4,nan,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-14_19_24_23_00-00-10_to_00-00-14_729.mp4,columpioscam1-2024-11-14 19:24:23.mp4,columpioscam1,9.667,13.667,Play_Object_Normal
trimmed_columpioscam1-2024-11-14_19_24_23_00-00-10_to_00-00-14_729.mp4,columpioscam1-2024-11-14 19:24:23.mp4,columpioscam1,9.667,13.667,Play_Object_Normal
trimmed_columpioscam1-2024-11-14_19_24_23_00-00-06_to_00-00-10_730.mp4,columpioscam1-2024-11-14 19:24:23.mp4,columpioscam1,5.75,9.75,Play_Object_Risk
trimmed_columpioscam1-2024-11-14_19_24_23_00-00-06_to_00-00-10_730.mp4,columpioscam1-2024-11-14 19:24:23.mp4,columpioscam1,5.75,9.75,Play_Object_Risk
trimmed_columpioscam3-2024-11-17_22_40_43_00-00-08_to_00-00-12_731.mp4,columpioscam3-2024-11-17 22:40:43.mp4,columpioscam3,8.0,12.0,Transit
trimmed_columpioscam1-2024-11-13_19_35_17_00-00-04_to_00-00-08_732.mp4,columpioscam1-2024-11-13 19:35:17.mp4,columpioscam1,3.917,7.917,Social_People
trimmed_columpioscam3-2024-11-14_16_59_14_00-00-05_to_00-00-09_733.mp4,columpioscam3-2024-11-14 16:59:14.mp4,columpioscam3,4.75,8.75,Transit
trimmed_columpioscam3-2024-11-14_16_59_14_00-00-05_to_00-00-09_733.mp4,columpioscam3-2024-11-14 16:59:14.mp4,columpioscam3,4.75,8.75,Transit
trimmed_columpios_cam4-2025-01-06_19-26-22_00-00-04_to_00-00-08_734.mp4,columpios_cam4-2025-01-06_19-26-22.mp4,columpios_cam4,3.917,7.917,Play_Object_Normal
trimmed_columpioscam1-2024-11-17_13_27_04_00-00-04_to_00-00-08_736.mp4,columpioscam1-2024-11-17 13:27:04.mp4,columpioscam1,3.917,7.917,Play_Object_Normal
trimmed_columpioscam3-2024-11-20_18_56_30_00-00-05_to_00-00-09_737.mp4,columpioscam3-2024-11-20 18:56:30.mp4,columpioscam3,4.75,8.75,Transit
trimmed_columpioscam3-2024-09-25_13_29_21_00-00-04_to_00-00-08_739.mp4,columpioscam3-2024-09-25 13:29:21.mp4,columpioscam3,4.0,8.0,Transit
trimmed_columpioscam3-2024-12-15_14-40-00_00-00-08_to_00-00-12_741.mp4,columpioscam3-2024-12-15_14-40-00.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam3-2024-12-15_14-40-00_00-00-08_to_00-00-12_741.mp4,columpioscam3-2024-12-15_14-40-00.mp4,columpioscam3,8.333,12.333,Transit
trimmed_columpioscam2-2024-12-09_21-58-00_00-00-05_to_00-00-09_742.mp4,columpioscam2-2024-12-09_21-58-00.mp4,columpioscam2,5.0,9.0,Transit
trimmed_columpios_cam4-2024-09-25_15_45_09_00-00-04_to_00-00-08_743.mp4,columpios_cam4-2024-09-25 15:45:09.mp4,columpios_cam4,3.917,7.917,Play_Object_Normal
trimmed_columpios_cam4-2024-12-17_08-22-00_00-00-04_to_00-00-08_744.mp4,columpios_cam4-2024-12-17_08-22-00.mp4,columpios_cam4,3.917,7.917,Transit
trimmed_columpioscam1-2024-11-17_13_51_15_00-00-05_to_00-00-09_745.mp4,columpioscam1-2024-11-17 13:51:15.mp4,columpioscam1,5.25,9.25,Play_Object_Normal
trimmed_columpioscam3-2024-11-21_18_28_14_00-00-04_to_00-00-08_746.mp4,columpioscam3-2024-11-21 18:28:14.mp4,columpioscam3,3.917,7.917,Transit
trimmed_columpioscam3-2024-11-13_14_46_28_00-00-04_to_00-00-08_747.mp4,columpioscam3-2024-11-13 14:46:28.mp4,columpioscam3,4.25,8.25,Transit
trimmed_columpioscam3-2024-12-15_15_55_43_00-00-04_to_00-00-08_748.mp4,columpioscam3-2024-12-15 15:55:43.mp4,columpioscam3,4.5,8.5,Transit
trimmed_columpioscam3-2024-12-15_15_55_43_00-00-04_to_00-00-08_748.mp4,columpioscam3-2024-12-15 15:55:43.mp4,columpioscam3,4.5,8.5,Transit
trimmed_columpioscam1-2024-11-17_20_35_15_00-00-04_to_00-00-08_749.mp4,columpioscam1-2024-11-17 20:35:15.mp4,columpioscam1,4.0,8.0,Social_People
trimmed_columpioscam3-2024-11-21_14_35_03_00-00-04_to_00-00-08_751.mp4,columpioscam3-2024-11-21 14:35:03.mp4,columpioscam3,4.25,8.25,Transit
trimmed_columpioscam2-2024-12-14_22-20-00_00-00-09_to_00-00-13_752.mp4,columpioscam2-2024-12-14_22-20-00.mp4,columpioscam2,9.333,13.333,Play_Object_Normal
trimmed_columpioscam2-2024-12-14_22-20-00_00-00-09_to_00-00-13_752.mp4,columpioscam2-2024-12-14_22-20-00.mp4,columpioscam2,9.333,13.333,Play_Object_Normal
trimmed_columpioscam2-2024-11-16_20_14_22_00-00-06_to_00-00-10_754.mp4,columpioscam2-2024-11-16 20:14:22.mp4,columpioscam2,6.083,10.083,Play_Object_Normal
trimmed_columpioscam2-2024-11-16_20_14_22_00-00-06_to_00-00-10_754.mp4,columpioscam2-2024-11-16 20:14:22.mp4,columpioscam2,6.083,10.083,Play_Object_Normal
trimmed_columpioscam2-2024-11-16_21_48_35_00-00-12_to_00-00-16_755.mp4,columpioscam2-2024-11-16 21:48:35.mp4,columpioscam2,11.75,15.75,Transit
